review_id,affected_union_count,failure_reason,source_division_code,source_district_code,source_upazila_code,source_division_name_en,source_district_name_en,source_upazila_name_en,source_division_name_bn,source_district_name_bn,source_upazila_name_bn,candidate_1_summary,candidate_2_summary,candidate_3_summary,selected_candidate,manual_target_division_code,manual_target_district_code,manual_target_upazila_code,review_status,reviewed_by,notes
R-3-27-209,5,nuhil_upazila_name_no_match,3,27,209,Khulna,Khulna,Rupsha,খুলনা,খুলনা,রূপসা,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Rupsha"" / ""রূপসা"": 0 HDX matches in district 4047. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rupsha"" / ""রূপসা"": 0 HDX matches in district 4047. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rupsha"" / ""রূপসা"": 0 HDX matches in district 4047. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rupsha"" / ""রূপসা"": 0 HDX matches in district 4047. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rupsha"" / ""রূপসা"": 0 HDX matches in district 4047. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rupsha"" / ""রূপসা"": 0 HDX matches in district 4047. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rupsha"" / ""রূপসা"": 0 HDX matches in district 4047. Unions: 5."
R-4-33-255,5,nuhil_district_name_no_match,4,33,255,Barisal,Barisal,Agailjhara,বরিশাল,বরিশাল,আগৈলঝাড়া,codes 10/1006/10060002 | EN: Barishal / Barishal / Agailjhara | BN: বরিশাল বিভাগ | reason: Within mapped HDX division (Barisal); Exact normalized English (or cross-field) upazila name match,(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 5. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 5. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 5. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 5. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 5. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 5. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 5.
R-4-34-260,5,nuhil_upazila_name_no_match,4,34,260,Barisal,Bhola,Borhan Sddin,বরিশাল,ভোলা,বোরহান উদ্দিন,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Borhan Sddin"" / ""বোরহান উদ্দিন"": 0 HDX matches in district 1009. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Borhan Sddin"" / ""বোরহান উদ্দিন"": 0 HDX matches in district 1009. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Borhan Sddin"" / ""বোরহান উদ্দিন"": 0 HDX matches in district 1009. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Borhan Sddin"" / ""বোরহান উদ্দিন"": 0 HDX matches in district 1009. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Borhan Sddin"" / ""বোরহান উদ্দিন"": 0 HDX matches in district 1009. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Borhan Sddin"" / ""বোরহান উদ্দিন"": 0 HDX matches in district 1009. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Borhan Sddin"" / ""বোরহান উদ্দিন"": 0 HDX matches in district 1009. Unions: 5."
R-5-39-302,5,nuhil_upazila_name_no_match,5,39,302,Sylhet,Sunamganj,Bishwambarpur,সিলেট,সুনামগঞ্জ,বিশ্বম্ভরপুর,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Bishwambarpur"" / ""বিশ্বম্ভরপুর"": 0 HDX matches in district 6090. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Bishwambarpur"" / ""বিশ্বম্ভরপুর"": 0 HDX matches in district 6090. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Bishwambarpur"" / ""বিশ্বম্ভরপুর"": 0 HDX matches in district 6090. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Bishwambarpur"" / ""বিশ্বম্ভরপুর"": 0 HDX matches in district 6090. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Bishwambarpur"" / ""বিশ্বম্ভরপুর"": 0 HDX matches in district 6090. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Bishwambarpur"" / ""বিশ্বম্ভরপুর"": 0 HDX matches in district 6090. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Bishwambarpur"" / ""বিশ্বম্ভরপুর"": 0 HDX matches in district 6090. Unions: 5."
R-7-56-422,5,nuhil_upazila_name_no_match,7,56,422,Rangpur,Nilphamari,Syedpur,রংপুর,নীলফামারী,সৈয়দপুর,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Syedpur"" / ""সৈয়দপুর"": 0 HDX matches in district 5573. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Syedpur"" / ""সৈয়দপুর"": 0 HDX matches in district 5573. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Syedpur"" / ""সৈয়দপুর"": 0 HDX matches in district 5573. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Syedpur"" / ""সৈয়দপুর"": 0 HDX matches in district 5573. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Syedpur"" / ""সৈয়দপুর"": 0 HDX matches in district 5573. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Syedpur"" / ""সৈয়দপুর"": 0 HDX matches in district 5573. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Syedpur"" / ""সৈয়দপুর"": 0 HDX matches in district 5573. Unions: 5."
R-7-59-442,5,nuhil_upazila_name_no_match,7,59,442,Rangpur,Rangpur,Taragonj,রংপুর,রংপুর,তারাগঞ্জ,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Taragonj"" / ""তারাগঞ্জ"": 0 HDX matches in district 5585. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Taragonj"" / ""তারাগঞ্জ"": 0 HDX matches in district 5585. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Taragonj"" / ""তারাগঞ্জ"": 0 HDX matches in district 5585. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Taragonj"" / ""তারাগঞ্জ"": 0 HDX matches in district 5585. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Taragonj"" / ""তারাগঞ্জ"": 0 HDX matches in district 5585. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Taragonj"" / ""তারাগঞ্জ"": 0 HDX matches in district 5585. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Taragonj"" / ""তারাগঞ্জ"": 0 HDX matches in district 5585. Unions: 5."
R-7-60-455,5,nuhil_upazila_name_no_match,7,60,455,Rangpur,Kurigram,Rowmari,রংপুর,কুড়িগ্রাম,রৌমারী,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Rowmari"" / ""রৌমারী"": 0 HDX matches in district 5549. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rowmari"" / ""রৌমারী"": 0 HDX matches in district 5549. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rowmari"" / ""রৌমারী"": 0 HDX matches in district 5549. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rowmari"" / ""রৌমারী"": 0 HDX matches in district 5549. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rowmari"" / ""রৌমারী"": 0 HDX matches in district 5549. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rowmari"" / ""রৌমারী"": 0 HDX matches in district 5549. Unions: 5. | nuhil_upazila_name_no_match; Upazila ""Rowmari"" / ""রৌমারী"": 0 HDX matches in district 5549. Unions: 5."
R-1-10-90,4,nuhil_upazila_name_no_match,1,10,90,Chattagram,Khagrachhari,Panchari,চট্টগ্রাম,খাগড়াছড়ি,পানছড়ি,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Panchari"" / ""পানছড়ি"": 0 HDX matches in district 2046. Unions: 4. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions."
R-1-10-93,4,nuhil_upazila_name_no_match,1,10,93,Chattagram,Khagrachhari,Manikchari,চট্টগ্রাম,খাগড়াছড়ি,মানিকছড়ি,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Manikchari"" / ""মানিকছড়ি"": 0 HDX matches in district 2046. Unions: 4. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions."
R-1-4-41,4,nuhil_upazila_name_no_match,1,4,41,Chattagram,Rangamati,Juraichari,চট্টগ্রাম,রাঙ্গামাটি,জুরাছড়ি,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Juraichari"" / ""জুরাছড়ি"": 0 HDX matches in district 2084. Unions: 4. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions. | nuhil_missing_division; nuhil division id 1 missing; 4 unions."
R-2-12-106,4,nuhil_upazila_name_no_match,2,12,106,Rajshahi,Sirajganj,Kamarkhand,রাজশাহী,সিরাজগঞ্জ,কামারখন্দ,codes 50/5088/50880044 | EN: Rajshahi / Sirajganj / Kamarkhanda | BN: রাজশাহী বিভাগ | reason: Within mapped HDX division (Rajshahi); District + upazila name similarity (token / substring),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Kamarkhand"" / ""কামারখন্দ"": 0 HDX matches in district 5088. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Kamarkhand"" / ""কামারখন্দ"": 0 HDX matches in district 5088. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Kamarkhand"" / ""কামারখন্দ"": 0 HDX matches in district 5088. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Kamarkhand"" / ""কামারখন্দ"": 0 HDX matches in district 5088. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Kamarkhand"" / ""কামারখন্দ"": 0 HDX matches in district 5088. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Kamarkhand"" / ""কামারখন্দ"": 0 HDX matches in district 5088. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Kamarkhand"" / ""কামারখন্দ"": 0 HDX matches in district 5088. Unions: 4."
R-2-18-157,4,nuhil_district_name_no_match,2,18,157,Rajshahi,Chapainawabganj,Nachol,রাজশাহী,চাঁপাইনবাবগঞ্জ,নাচোল,codes 50/5070/50700056 | EN: Rajshahi / Chapainababganj / Nachole | BN: রাজশাহী বিভাগ | reason: Within mapped HDX division (Rajshahi); Upazila name similarity only (weak — verify district),(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4.
R-2-18-158,4,nuhil_district_name_no_match,2,18,158,Rajshahi,Chapainawabganj,Bholahat,রাজশাহী,চাঁপাইনবাবগঞ্জ,ভোলাহাট,codes 50/5070/50700018 | EN: Rajshahi / Chapainababganj / Bholahat | BN: রাজশাহী বিভাগ | reason: Within mapped HDX division (Rajshahi); Exact normalized English (or cross-field) upazila name match,(no candidate),(no candidate),,,,,PENDING,,nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4. | nuhil_district_name_no_match; District match ambiguous (0 candidates) or zero. Unions: 4.
R-3-27-207,4,nuhil_upazila_name_no_match,3,27,207,Khulna,Khulna,Fultola,খুলনা,খুলনা,ফুলতলা,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Fultola"" / ""ফুলতলা"": 0 HDX matches in district 4047. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Fultola"" / ""ফুলতলা"": 0 HDX matches in district 4047. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Fultola"" / ""ফুলতলা"": 0 HDX matches in district 4047. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Fultola"" / ""ফুলতলা"": 0 HDX matches in district 4047. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Fultola"" / ""ফুলতলা"": 0 HDX matches in district 4047. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Fultola"" / ""ফুলতলা"": 0 HDX matches in district 4047. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Fultola"" / ""ফুলতলা"": 0 HDX matches in district 4047. Unions: 4."
R-3-28-218,4,nuhil_upazila_name_no_match,3,28,218,Khulna,Bagerhat,Sarankhola,খুলনা,বাগেরহাট,শরণখোলা,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Sarankhola"" / ""শরণখোলা"": 0 HDX matches in district 4001. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Sarankhola"" / ""শরণখোলা"": 0 HDX matches in district 4001. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Sarankhola"" / ""শরণখোলা"": 0 HDX matches in district 4001. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Sarankhola"" / ""শরণখোলা"": 0 HDX matches in district 4001. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Sarankhola"" / ""শরণখোলা"": 0 HDX matches in district 4001. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Sarankhola"" / ""শরণখোলা"": 0 HDX matches in district 4001. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Sarankhola"" / ""শরণখোলা"": 0 HDX matches in district 4001. Unions: 4."
R-6-52-396,4,nuhil_upazila_name_no_match,6,52,396,Dhaka,Faridpur,Charbhadrasan,ঢাকা,ফরিদপুর,চরভদ্রাসন,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Charbhadrasan"" / ""চরভদ্রাসন"": 0 HDX matches in district 3029. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Charbhadrasan"" / ""চরভদ্রাসন"": 0 HDX matches in district 3029. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Charbhadrasan"" / ""চরভদ্রাসন"": 0 HDX matches in district 3029. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Charbhadrasan"" / ""চরভদ্রাসন"": 0 HDX matches in district 3029. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Charbhadrasan"" / ""চরভদ্রাসন"": 0 HDX matches in district 3029. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Charbhadrasan"" / ""চরভদ্রাসন"": 0 HDX matches in district 3029. Unions: 4. | nuhil_upazila_name_no_match; Upazila ""Charbhadrasan"" / ""চরভদ্রাসন"": 0 HDX matches in district 3029. Unions: 4."
R-1-10-91,3,nuhil_upazila_name_no_match,1,10,91,Chattagram,Khagrachhari,Laxmichhari,চট্টগ্রাম,খাগড়াছড়ি,লক্ষীছড়ি,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Laxmichhari"" / ""লক্ষীছড়ি"": 0 HDX matches in district 2046. Unions: 3. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions."
R-1-2-22,3,nuhil_upazila_name_no_match,1,2,22,Chattagram,Feni,Parshuram,চট্টগ্রাম,ফেনী,পরশুরাম,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Parshuram"" / ""পরশুরাম"": 0 HDX matches in district 2030. Unions: 3. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions."
R-1-4-40,3,nuhil_upazila_name_no_match,1,4,40,Chattagram,Rangamati,Belaichari,চট্টগ্রাম,রাঙ্গামাটি,বিলাইছড়ি,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Belaichari"" / ""বিলাইছড়ি"": 0 HDX matches in district 2084. Unions: 3. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions. | nuhil_missing_division; nuhil division id 1 missing; 3 unions."
R-4-32-245,3,nuhil_upazila_name_no_match,4,32,245,Barisal,Pirojpur,Zianagar,বরিশাল,পিরোজপুর,জিয়ানগর,(no candidate),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Zianagar"" / ""জিয়ানগর"": 0 HDX matches in district 1079. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Zianagar"" / ""জিয়ানগর"": 0 HDX matches in district 1079. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Zianagar"" / ""জিয়ানগর"": 0 HDX matches in district 1079. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Zianagar"" / ""জিয়ানগর"": 0 HDX matches in district 1079. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Zianagar"" / ""জিয়ানগর"": 0 HDX matches in district 1079. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Zianagar"" / ""জিয়ানগর"": 0 HDX matches in district 1079. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Zianagar"" / ""জিয়ানগর"": 0 HDX matches in district 1079. Unions: 3."
R-7-60-456,3,nuhil_upazila_name_no_match,7,60,456,Rangpur,Kurigram,Charrajibpur,রংপুর,কুড়িগ্রাম,চর রাজিবপুর,codes 55/5549/55490008 | EN: Rangpur / Kurigram / Rajibpur | BN: রংপুর বিভাগ | reason: Within mapped HDX division (Rangpur); District + upazila name similarity (token / substring),(no candidate),(no candidate),,,,,PENDING,,"nuhil_upazila_name_no_match; Upazila ""Charrajibpur"" / ""চর রাজিবপুর"": 0 HDX matches in district 5549. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Charrajibpur"" / ""চর রাজিবপুর"": 0 HDX matches in district 5549. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Charrajibpur"" / ""চর রাজিবপুর"": 0 HDX matches in district 5549. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Charrajibpur"" / ""চর রাজিবপুর"": 0 HDX matches in district 5549. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Charrajibpur"" / ""চর রাজিবপুর"": 0 HDX matches in district 5549. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Charrajibpur"" / ""চর রাজিবপুর"": 0 HDX matches in district 5549. Unions: 3. | nuhil_upazila_name_no_match; Upazila ""Charrajibpur"" / ""চর রাজিবপুর"": 0 HDX matches in district 5549. Unions: 3."
