reason,detail,payload
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2536"",""upazilaId"":""283"",""nameEn"":""Kuchai"",""nameBn"":""কুচাই""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2537"",""upazilaId"":""283"",""nameEn"":""Kamalbazar"",""nameBn"":""কামালবাজার""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2538"",""upazilaId"":""283"",""nameEn"":""Jalalpur"",""nameBn"":""জালালপুর""}"
nuhil_upazila_name_no_match,Dakshinsurma,"{""id"":""2539"",""upazilaId"":""283"",""nameEn"":""Tetli"",""nameBn"":""তেতলী""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2540"",""upazilaId"":""285"",""nameEn"":""Talimpur"",""nameBn"":""তালিমপুর""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2541"",""upazilaId"":""285"",""nameEn"":""Borni"",""nameBn"":""বর্ণি""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2542"",""upazilaId"":""285"",""nameEn"":""Dasherbazar"",""nameBn"":""দাসেরবাজার""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2543"",""upazilaId"":""285"",""nameEn"":""Nizbahadurpur"",""nameBn"":""নিজবাহাদুরপুর""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2544"",""upazilaId"":""285"",""nameEn"":""Uttar Shahbajpur"",""nameBn"":""উত্তর শাহবাজপুর""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2545"",""upazilaId"":""285"",""nameEn"":""Dakkhin Shahbajpur"",""nameBn"":""দক্ষিণ শাহবাজপুর""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2546"",""upazilaId"":""285"",""nameEn"":""Talimpur"",""nameBn"":""তালিমপুর""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2547"",""upazilaId"":""285"",""nameEn"":""Baralekha"",""nameBn"":""বড়লেখা""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2548"",""upazilaId"":""285"",""nameEn"":""Dakshinbhag Uttar"",""nameBn"":""দক্ষিণভাগ (উত্তর)""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2549"",""upazilaId"":""285"",""nameEn"":""Dakshinbhag Dakkhin"",""nameBn"":""দক্ষিণভাগ (দক্ষিণ)""}"
nuhil_upazila_name_no_match,Barlekha,"{""id"":""2550"",""upazilaId"":""285"",""nameEn"":""Sujanagar"",""nameBn"":""সুজানগর""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2551"",""upazilaId"":""286"",""nameEn"":""Adampur"",""nameBn"":""আদমপুর""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2552"",""upazilaId"":""286"",""nameEn"":""Patanushar"",""nameBn"":""পতনঊষার""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2553"",""upazilaId"":""286"",""nameEn"":""Madhabpur"",""nameBn"":""মাধবপুর""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2554"",""upazilaId"":""286"",""nameEn"":""Rahimpur"",""nameBn"":""রহিমপুর""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2555"",""upazilaId"":""286"",""nameEn"":""Shamshernagar"",""nameBn"":""শমশেরনগর""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2556"",""upazilaId"":""286"",""nameEn"":""Kamalgonj"",""nameBn"":""কমলগঞ্জ""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2557"",""upazilaId"":""286"",""nameEn"":""Islampur"",""nameBn"":""ইসলামপুর""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2558"",""upazilaId"":""286"",""nameEn"":""Munshibazar"",""nameBn"":""মুন্সিবাজার""}"
nuhil_upazila_name_no_match,Kamolganj,"{""id"":""2559"",""upazilaId"":""286"",""nameEn"":""Alinagar"",""nameBn"":""আলী নগর""}"
nuhil_upazila_name_no_match,South Sunamganj,"{""id"":""2694"",""upazilaId"":""301"",""nameEn"":""Shimulbak"",""nameBn"":""শিমুলবাক""}"
nuhil_upazila_name_no_match,South Sunamganj,"{""id"":""2695"",""upazilaId"":""301"",""nameEn"":""Paschim Pagla"",""nameBn"":""পশ্চিম পাগলা""}"
nuhil_upazila_name_no_match,South Sunamganj,"{""id"":""2696"",""upazilaId"":""301"",""nameEn"":""Joykalash"",""nameBn"":""জয়কলস""}"
nuhil_upazila_name_no_match,South Sunamganj,"{""id"":""2697"",""upazilaId"":""301"",""nameEn"":""Purba Pagla"",""nameBn"":""পূর্ব পাগলা""}"
nuhil_upazila_name_no_match,South Sunamganj,"{""id"":""2698"",""upazilaId"":""301"",""nameEn"":""Patharia"",""nameBn"":""পাথারিয়া""}"
nuhil_upazila_name_no_match,South Sunamganj,"{""id"":""2699"",""upazilaId"":""301"",""nameEn"":""Purba Birgaon"",""nameBn"":""পূর্ব বীরগাঁও""}"
nuhil_upazila_name_no_match,South Sunamganj,"{""id"":""2700"",""upazilaId"":""301"",""nameEn"":""Dargapasha"",""nameBn"":""দরগাপাশা""}"
nuhil_upazila_name_no_match,South Sunamganj,"{""id"":""2701"",""upazilaId"":""301"",""nameEn"":""Paschim Birgaon"",""nameBn"":""পশ্চিম বীরগাঁও""}"
nuhil_upazila_name_no_match,Bishwambarpur,"{""id"":""2702"",""upazilaId"":""302"",""nameEn"":""Palash"",""nameBn"":""পলাশ""}"
nuhil_upazila_name_no_match,Bishwambarpur,"{""id"":""2703"",""upazilaId"":""302"",""nameEn"":""Solukabad"",""nameBn"":""সলুকাবাদ""}"
nuhil_upazila_name_no_match,Bishwambarpur,"{""id"":""2704"",""upazilaId"":""302"",""nameEn"":""Dhanpur"",""nameBn"":""ধনপুর""}"
nuhil_upazila_name_no_match,Bishwambarpur,"{""id"":""2705"",""upazilaId"":""302"",""nameEn"":""Badaghat South"",""nameBn"":""বাদাঘাট দক্ষিণ""}"
nuhil_upazila_name_no_match,Bishwambarpur,"{""id"":""2706"",""upazilaId"":""302"",""nameEn"":""Fatepur"",""nameBn"":""ফতেপুর""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2781"",""upazilaId"":""312"",""nameEn"":""Barachapa"",""nameBn"":""বড়চাপা""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2782"",""upazilaId"":""312"",""nameEn"":""Chalakchar"",""nameBn"":""চালাকচর""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2783"",""upazilaId"":""312"",""nameEn"":""Charmandalia"",""nameBn"":""চরমান্দালিয়া""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2784"",""upazilaId"":""312"",""nameEn"":""Ekduaria"",""nameBn"":""একদুয়ারিয়া""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2785"",""upazilaId"":""312"",""nameEn"":""Gotashia"",""nameBn"":""গোতাশিয়া""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2786"",""upazilaId"":""312"",""nameEn"":""Kanchikata"",""nameBn"":""কাচিকাটা""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2787"",""upazilaId"":""312"",""nameEn"":""Khidirpur"",""nameBn"":""খিদিরপুর""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2788"",""upazilaId"":""312"",""nameEn"":""Shukundi"",""nameBn"":""শুকুন্দি""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2789"",""upazilaId"":""312"",""nameEn"":""Dawlatpur"",""nameBn"":""দৌলতপুর""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2790"",""upazilaId"":""312"",""nameEn"":""Krisnopur"",""nameBn"":""কৃষ্ণপুর""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2791"",""upazilaId"":""312"",""nameEn"":""Labutala"",""nameBn"":""লেবুতলা""}"
nuhil_upazila_name_no_match,Monohardi,"{""id"":""2792"",""upazilaId"":""312"",""nameEn"":""Chandanbari"",""nameBn"":""চন্দনবাড়ী""}"
nuhil_upazila_name_no_match,Bhuapur,"{""id"":""2993"",""upazilaId"":""334"",""nameEn"":""Arjuna"",""nameBn"":""অর্জুনা""}"
nuhil_upazila_name_no_match,Bhuapur,"{""id"":""2994"",""upazilaId"":""334"",""nameEn"":""Gabshara"",""nameBn"":""গাবসারা""}"
nuhil_upazila_name_no_match,Bhuapur,"{""id"":""2995"",""upazilaId"":""334"",""nameEn"":""Falda"",""nameBn"":""ফলদা""}"
nuhil_upazila_name_no_match,Bhuapur,"{""id"":""2996"",""upazilaId"":""334"",""nameEn"":""Gobindashi"",""nameBn"":""গোবিন্দাসী""}"
nuhil_upazila_name_no_match,Bhuapur,"{""id"":""2997"",""upazilaId"":""334"",""nameEn"":""Aloa"",""nameBn"":""আলোয়া""}"
nuhil_upazila_name_no_match,Bhuapur,"{""id"":""2998"",""upazilaId"":""334"",""nameEn"":""Nikrail"",""nameBn"":""নিকরাইল""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3162"",""upazilaId"":""353"",""nameEn"":""Kadirjangal"",""nameBn"":""কাদিরজঙ্গল""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3163"",""upazilaId"":""353"",""nameEn"":""Gujadia"",""nameBn"":""গুজাদিয়া""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3164"",""upazilaId"":""353"",""nameEn"":""Kiraton"",""nameBn"":""কিরাটন""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3165"",""upazilaId"":""353"",""nameEn"":""Barogharia"",""nameBn"":""বারঘড়িয়া""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3166"",""upazilaId"":""353"",""nameEn"":""Niamatpur"",""nameBn"":""নিয়ামতপুর""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3167"",""upazilaId"":""353"",""nameEn"":""Dehunda"",""nameBn"":""দেহুন্দা""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3168"",""upazilaId"":""353"",""nameEn"":""Sutarpara"",""nameBn"":""সুতারপাড়া""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3169"",""upazilaId"":""353"",""nameEn"":""Gunodhar"",""nameBn"":""গুনধর""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3170"",""upazilaId"":""353"",""nameEn"":""Joyka"",""nameBn"":""জয়কা""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3171"",""upazilaId"":""353"",""nameEn"":""Zafrabad"",""nameBn"":""জাফরাবাদ""}"
nuhil_upazila_name_no_match,Karimgonj,"{""id"":""3172"",""upazilaId"":""353"",""nameEn"":""Noabad"",""nameBn"":""নোয়াবাদ""}"
nuhil_upazila_name_no_match,Mithamoin,"{""id"":""3192"",""upazilaId"":""356"",""nameEn"":""Gopdighi"",""nameBn"":""গোপদিঘী""}"
nuhil_upazila_name_no_match,Mithamoin,"{""id"":""3193"",""upazilaId"":""356"",""nameEn"":""Mithamoin"",""nameBn"":""মিঠামইন""}"
nuhil_upazila_name_no_match,Mithamoin,"{""id"":""3194"",""upazilaId"":""356"",""nameEn"":""Dhaki"",""nameBn"":""ঢাকী""}"
nuhil_upazila_name_no_match,Mithamoin,"{""id"":""3195"",""upazilaId"":""356"",""nameEn"":""Ghagra"",""nameBn"":""ঘাগড়া""}"
nuhil_upazila_name_no_match,Mithamoin,"{""id"":""3196"",""upazilaId"":""356"",""nameEn"":""Keoarjore"",""nameBn"":""কেওয়ারজোর""}"
nuhil_upazila_name_no_match,Mithamoin,"{""id"":""3197"",""upazilaId"":""356"",""nameEn"":""Katkhal"",""nameBn"":""কাটখাল""}"
nuhil_upazila_name_no_match,Mithamoin,"{""id"":""3198"",""upazilaId"":""356"",""nameEn"":""Bairati"",""nameBn"":""বৈরাটি""}"
nuhil_upazila_name_no_match,Gior,"{""id"":""3238"",""upazilaId"":""361"",""nameEn"":""Paila"",""nameBn"":""পয়লা""}"
nuhil_upazila_name_no_match,Gior,"{""id"":""3239"",""upazilaId"":""361"",""nameEn"":""Shingzuri"",""nameBn"":""সিংজুড়ী""}"
nuhil_upazila_name_no_match,Gior,"{""id"":""3240"",""upazilaId"":""361"",""nameEn"":""Baliyakhora"",""nameBn"":""বালিয়াখোড়া""}"
nuhil_upazila_name_no_match,Gior,"{""id"":""3241"",""upazilaId"":""361"",""nameEn"":""Gior"",""nameBn"":""ঘিওর""}"
nuhil_upazila_name_no_match,Gior,"{""id"":""3242"",""upazilaId"":""361"",""nameEn"":""Bartia"",""nameBn"":""বড়টিয়া""}"
nuhil_upazila_name_no_match,Gior,"{""id"":""3243"",""upazilaId"":""361"",""nameEn"":""Baniazuri"",""nameBn"":""বানিয়াজুড়ী""}"
nuhil_upazila_name_no_match,Gior,"{""id"":""3244"",""upazilaId"":""361"",""nameEn"":""Nalee"",""nameBn"":""নালী""}"
nuhil_upazila_name_no_match,Shibaloy,"{""id"":""3245"",""upazilaId"":""362"",""nameEn"":""Teota"",""nameBn"":""তেওতা""}"
nuhil_upazila_name_no_match,Shibaloy,"{""id"":""3246"",""upazilaId"":""362"",""nameEn"":""Utholi"",""nameBn"":""উথলী""}"
nuhil_upazila_name_no_match,Shibaloy,"{""id"":""3247"",""upazilaId"":""362"",""nameEn"":""Shibaloy"",""nameBn"":""শিবালয়""}"
nuhil_upazila_name_no_match,Shibaloy,"{""id"":""3248"",""upazilaId"":""362"",""nameEn"":""Ulayel"",""nameBn"":""উলাইল""}"
nuhil_upazila_name_no_match,Shibaloy,"{""id"":""3249"",""upazilaId"":""362"",""nameEn"":""Aruoa"",""nameBn"":""আরুয়া""}"
nuhil_upazila_name_no_match,Shibaloy,"{""id"":""3250"",""upazilaId"":""362"",""nameEn"":""Mohadebpur"",""nameBn"":""মহাদেবপুর""}"
nuhil_upazila_name_no_match,Shibaloy,"{""id"":""3251"",""upazilaId"":""362"",""nameEn"":""Shimulia"",""nameBn"":""শিমুলিয়া""}"
nuhil_upazila_name_no_match,Doulatpur,"{""id"":""3252"",""upazilaId"":""363"",""nameEn"":""Charkataree"",""nameBn"":""চরকাটারী""}"
nuhil_upazila_name_no_match,Doulatpur,"{""id"":""3253"",""upazilaId"":""363"",""nameEn"":""Bachamara"",""nameBn"":""বাচামারা""}"
nuhil_upazila_name_no_match,Doulatpur,"{""id"":""3254"",""upazilaId"":""363"",""nameEn"":""Baghutia"",""nameBn"":""বাঘুটিয়া""}"
nuhil_upazila_name_no_match,Doulatpur,"{""id"":""3255"",""upazilaId"":""363"",""nameEn"":""Zionpur"",""nameBn"":""জিয়নপুর""}"
nuhil_upazila_name_no_match,Doulatpur,"{""id"":""3256"",""upazilaId"":""363"",""nameEn"":""Khalshi"",""nameBn"":""খলশী""}"
nuhil_upazila_name_no_match,Doulatpur,"{""id"":""3257"",""upazilaId"":""363"",""nameEn"":""Chakmirpur"",""nameBn"":""চকমিরপুর""}"
nuhil_upazila_name_no_match,Doulatpur,"{""id"":""3258"",""upazilaId"":""363"",""nameEn"":""Klia"",""nameBn"":""কলিয়া""}"
nuhil_upazila_name_no_match,Doulatpur,"{""id"":""3259"",""upazilaId"":""363"",""nameEn"":""Dhamswar"",""nameBn"":""ধামশ্বর""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3260"",""upazilaId"":""364"",""nameEn"":""Buyra"",""nameBn"":""বায়রা""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3261"",""upazilaId"":""364"",""nameEn"":""Talebpur"",""nameBn"":""তালেবপুর""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3262"",""upazilaId"":""364"",""nameEn"":""Singiar"",""nameBn"":""সিংগাইর""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3263"",""upazilaId"":""364"",""nameEn"":""Baldhara"",""nameBn"":""বলধারা""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3264"",""upazilaId"":""364"",""nameEn"":""Zamsha"",""nameBn"":""জামশা""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3265"",""upazilaId"":""364"",""nameEn"":""Charigram"",""nameBn"":""চারিগ্রাম""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3266"",""upazilaId"":""364"",""nameEn"":""Shayesta"",""nameBn"":""শায়েস্তা""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3267"",""upazilaId"":""364"",""nameEn"":""Joymonto"",""nameBn"":""জয়মন্টপ""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3268"",""upazilaId"":""364"",""nameEn"":""Dhalla"",""nameBn"":""ধল্লা""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3269"",""upazilaId"":""364"",""nameEn"":""Jamirta"",""nameBn"":""জার্মিতা""}"
nuhil_upazila_name_no_match,Singiar,"{""id"":""3270"",""upazilaId"":""364"",""nameEn"":""Chandhar"",""nameBn"":""চান্দহর""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3370"",""upazilaId"":""373"",""nameEn"":""Medinimandal"",""nameBn"":""মেদিনীমন্ডল""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3371"",""upazilaId"":""373"",""nameEn"":""Kumarbhog"",""nameBn"":""কুমারভোগ""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3372"",""upazilaId"":""373"",""nameEn"":""Haldia"",""nameBn"":""হলদিয়া""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3373"",""upazilaId"":""373"",""nameEn"":""Kanaksar"",""nameBn"":""কনকসার""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3374"",""upazilaId"":""373"",""nameEn"":""Lohajang-Teotia"",""nameBn"":""লৌহজং-তেওটিয়া""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3375"",""upazilaId"":""373"",""nameEn"":""Bejgaon"",""nameBn"":""বেজগাঁও""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3376"",""upazilaId"":""373"",""nameEn"":""Baultoli"",""nameBn"":""বৌলতলী""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3377"",""upazilaId"":""373"",""nameEn"":""Khidirpara"",""nameBn"":""খিদিরপাড়া""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3378"",""upazilaId"":""373"",""nameEn"":""Gaodia"",""nameBn"":""গাওদিয়া""}"
nuhil_upazila_name_no_match,Louhajanj,"{""id"":""3379"",""upazilaId"":""373"",""nameEn"":""Kalma"",""nameBn"":""কলমা""}"
nuhil_upazila_name_no_match,Gajaria,"{""id"":""3380"",""upazilaId"":""374"",""nameEn"":""Gajaria"",""nameBn"":""গজারিয়া""}"
nuhil_upazila_name_no_match,Gajaria,"{""id"":""3381"",""upazilaId"":""374"",""nameEn"":""Baushia"",""nameBn"":""বাউশিয়া""}"
nuhil_upazila_name_no_match,Gajaria,"{""id"":""3382"",""upazilaId"":""374"",""nameEn"":""Vaberchar"",""nameBn"":""ভবেরচর""}"
nuhil_upazila_name_no_match,Gajaria,"{""id"":""3383"",""upazilaId"":""374"",""nameEn"":""Baluakandi"",""nameBn"":""বালুয়াকান্দী""}"
nuhil_upazila_name_no_match,Gajaria,"{""id"":""3384"",""upazilaId"":""374"",""nameEn"":""Tengarchar"",""nameBn"":""টেংগারচর""}"
nuhil_upazila_name_no_match,Gajaria,"{""id"":""3385"",""upazilaId"":""374"",""nameEn"":""Hosendee"",""nameBn"":""হোসেন্দী""}"
nuhil_upazila_name_no_match,Gajaria,"{""id"":""3386"",""upazilaId"":""374"",""nameEn"":""Guagachia"",""nameBn"":""গুয়াগাছিয়া""}"
nuhil_upazila_name_no_match,Gajaria,"{""id"":""3387"",""upazilaId"":""374"",""nameEn"":""Imampur"",""nameBn"":""ইমামপুর""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3418"",""upazilaId"":""378"",""nameEn"":""Bahadurpur"",""nameBn"":""বাহাদুরপুর""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3419"",""upazilaId"":""378"",""nameEn"":""Habashpur"",""nameBn"":""হাবাসপুর""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3420"",""upazilaId"":""378"",""nameEn"":""Jashai"",""nameBn"":""যশাই""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3421"",""upazilaId"":""378"",""nameEn"":""Babupara"",""nameBn"":""বাবুপাড়া""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3422"",""upazilaId"":""378"",""nameEn"":""Mourat"",""nameBn"":""মৌরাট""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3423"",""upazilaId"":""378"",""nameEn"":""Patta"",""nameBn"":""পাট্টা""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3424"",""upazilaId"":""378"",""nameEn"":""Sarisha"",""nameBn"":""সরিষা""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3425"",""upazilaId"":""378"",""nameEn"":""Kalimahar"",""nameBn"":""কলিমহর""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3426"",""upazilaId"":""378"",""nameEn"":""Kasbamajhail"",""nameBn"":""কসবামাজাইল""}"
nuhil_upazila_name_no_match,Pangsa,"{""id"":""3427"",""upazilaId"":""378"",""nameEn"":""Machhpara"",""nameBn"":""মাছপাড়া""}"
nuhil_upazila_name_no_match,Charbhadrasan,"{""id"":""3627"",""upazilaId"":""396"",""nameEn"":""Gazirtek"",""nameBn"":""গাজীরটেক""}"
nuhil_upazila_name_no_match,Charbhadrasan,"{""id"":""3628"",""upazilaId"":""396"",""nameEn"":""Char Bhadrasan"",""nameBn"":""চর ভদ্রাসন""}"
nuhil_upazila_name_no_match,Charbhadrasan,"{""id"":""3629"",""upazilaId"":""396"",""nameEn"":""Char Harirampur"",""nameBn"":""চর হরিরামপুর""}"
nuhil_upazila_name_no_match,Charbhadrasan,"{""id"":""3630"",""upazilaId"":""396"",""nameEn"":""Char Jahukanda"",""nameBn"":""চর ঝাউকান্দা""}"
nuhil_upazila_name_no_match,Atwari,"{""id"":""3678"",""upazilaId"":""402"",""nameEn"":""Mirgapur"",""nameBn"":""মির্জাপুর""}"
nuhil_upazila_name_no_match,Atwari,"{""id"":""3679"",""upazilaId"":""402"",""nameEn"":""Radhanagar"",""nameBn"":""রাধানগর""}"
nuhil_upazila_name_no_match,Atwari,"{""id"":""3680"",""upazilaId"":""402"",""nameEn"":""Toria"",""nameBn"":""তোড়িয়া""}"
nuhil_upazila_name_no_match,Atwari,"{""id"":""3681"",""upazilaId"":""402"",""nameEn"":""Balarampur"",""nameBn"":""বলরামপুর""}"
nuhil_upazila_name_no_match,Atwari,"{""id"":""3682"",""upazilaId"":""402"",""nameEn"":""Alowakhowa"",""nameBn"":""আলোয়াখোয়া""}"
nuhil_upazila_name_no_match,Atwari,"{""id"":""3683"",""upazilaId"":""402"",""nameEn"":""Dhamor"",""nameBn"":""ধামোর""}"
nuhil_upazila_name_no_match,Tetulia,"{""id"":""3684"",""upazilaId"":""403"",""nameEn"":""Banglabandha"",""nameBn"":""বাংলাবান্ধা""}"
nuhil_upazila_name_no_match,Tetulia,"{""id"":""3685"",""upazilaId"":""403"",""nameEn"":""Bhojoanpur"",""nameBn"":""ভজনপুর""}"
nuhil_upazila_name_no_match,Tetulia,"{""id"":""3686"",""upazilaId"":""403"",""nameEn"":""Bhojoanpur"",""nameBn"":""ভজনপুর""}"
nuhil_upazila_name_no_match,Tetulia,"{""id"":""3687"",""upazilaId"":""403"",""nameEn"":""Buraburi"",""nameBn"":""বুড়াবুড়ী""}"
nuhil_upazila_name_no_match,Tetulia,"{""id"":""3688"",""upazilaId"":""403"",""nameEn"":""Debnagar"",""nameBn"":""দেবনগর""}"
nuhil_upazila_name_no_match,Tetulia,"{""id"":""3689"",""upazilaId"":""403"",""nameEn"":""Salbahan"",""nameBn"":""শালবাহান""}"
nuhil_upazila_name_no_match,Tetulia,"{""id"":""3690"",""upazilaId"":""403"",""nameEn"":""Tentulia"",""nameBn"":""তেতুলিয়া""}"
nuhil_upazila_name_no_match,Tetulia,"{""id"":""3691"",""upazilaId"":""403"",""nameEn"":""Timaihat"",""nameBn"":""তিমাইহাট""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3692"",""upazilaId"":""404"",""nameEn"":""Joypur"",""nameBn"":""জয়পুর""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3693"",""upazilaId"":""404"",""nameEn"":""Binodnagar"",""nameBn"":""বিনোদনগর""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3694"",""upazilaId"":""404"",""nameEn"":""Golapgonj"",""nameBn"":""গোলাপগঞ্জ""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3695"",""upazilaId"":""404"",""nameEn"":""Shalkhuria"",""nameBn"":""শালখুরিয়া""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3696"",""upazilaId"":""404"",""nameEn"":""Putimara"",""nameBn"":""পুটিমারা""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3697"",""upazilaId"":""404"",""nameEn"":""Bhaduria"",""nameBn"":""ভাদুরিয়া""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3698"",""upazilaId"":""404"",""nameEn"":""Daudpur"",""nameBn"":""দাউদপুর""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3699"",""upazilaId"":""404"",""nameEn"":""Mahmudpur"",""nameBn"":""মাহামুদপুর""}"
nuhil_upazila_name_no_match,Nawabganj,"{""id"":""3700"",""upazilaId"":""404"",""nameEn"":""Kushdaha"",""nameBn"":""কুশদহ""}"
nuhil_upazila_name_no_match,Kaharol,"{""id"":""3739"",""upazilaId"":""410"",""nameEn"":""Dabor"",""nameBn"":""ডাবোর""}"
nuhil_upazila_name_no_match,Kaharol,"{""id"":""3740"",""upazilaId"":""410"",""nameEn"":""Rasulpur"",""nameBn"":""রসুলপুর""}"
nuhil_upazila_name_no_match,Kaharol,"{""id"":""3741"",""upazilaId"":""410"",""nameEn"":""Mukundapur"",""nameBn"":""মুকুন্দপুর""}"
nuhil_upazila_name_no_match,Kaharol,"{""id"":""3742"",""upazilaId"":""410"",""nameEn"":""Targao"",""nameBn"":""তারগাঁও""}"
nuhil_upazila_name_no_match,Kaharol,"{""id"":""3743"",""upazilaId"":""410"",""nameEn"":""Ramchandrapur"",""nameBn"":""রামচন্দ্রপুর""}"
nuhil_upazila_name_no_match,Kaharol,"{""id"":""3744"",""upazilaId"":""410"",""nameEn"":""Sundarpur"",""nameBn"":""সুন্দরপুর""}"
nuhil_upazila_name_no_match,Syedpur,"{""id"":""3839"",""upazilaId"":""422"",""nameEn"":""Kamarpukur"",""nameBn"":""কামারপুকুর""}"
nuhil_upazila_name_no_match,Syedpur,"{""id"":""3840"",""upazilaId"":""422"",""nameEn"":""Kasiram Belpukur"",""nameBn"":""কাশিরাম বেলপুকুর""}"
nuhil_upazila_name_no_match,Syedpur,"{""id"":""3841"",""upazilaId"":""422"",""nameEn"":""Bangalipur"",""nameBn"":""বাঙ্গালীপুর""}"
nuhil_upazila_name_no_match,Syedpur,"{""id"":""3842"",""upazilaId"":""422"",""nameEn"":""Botlagari"",""nameBn"":""বোতলাগাড়ী""}"
nuhil_upazila_name_no_match,Syedpur,"{""id"":""3843"",""upazilaId"":""422"",""nameEn"":""Khata Madhupur"",""nameBn"":""খাতা মধুপুর""}"
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3875"",""upazilaId"":""426"",""nameEn"":""Barabhita"",""nameBn"":""বড়ভিটা""}"
nuhil_upazila_name_no_match,Kishorganj,"{""id"":""3876"",""upazilaId"":""426"",""nameEn"":""Putimari"",""nameBn"":""পুটিমারী""}"
